id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,estimated_revenue,is_luxury
29012259,AVery neat one bedroom.,8925493,Yvonne,Brooklyn,Bedford-Stuyvesant,40.68252,-73.91165,Private room,55,3,1,2018-12-31,0.16,2,89,165,False
29012563,Your Sanctuary in the city,1936796,JenJoy,Brooklyn,Williamsburg,40.71179,-73.9387,Private room,60,1,41,2019-06-28,4.42,2,5,2460,False
29013947,"Beautiful Bedroom in Bushwick, Brooklyn!",124069492,Maria,Brooklyn,Bushwick,40.70249,-73.92557,Private room,74,1,26,2019-06-30,2.9,2,34,1924,False
29014353,Ensuite bathroom paradise,393107,Catalina,Brooklyn,Carroll Gardens,40.68035,-73.99611,Private room,69,5,4,2019-04-24,0.45,1,0,1380,False
29015079,"Sunny, Modern Williamsburg Condo Steps from Train",218689235,John,Brooklyn,Williamsburg,40.71441,-73.95229,Entire home/apt,160,2,21,2019-07-02,3.28,1,335,6720,False
29015492,1Comfortable Shared Apt in Hell’s Kitchen,187975743,R.Henry,Manhattan,Hell's Kitchen,40.76249,-73.98807,Shared room,65,1,17,2019-06-23,4.77,8,198,1105,False
29016112,Cozy Newly Apartment Close To Manhattan,216641760,Jamie,Queens,Jackson Heights,40.75281,-73.87654,Entire home/apt,128,3,33,2019-06-28,4.01,1,325,12672,False
29016146,Ex-Large 2 Bedroom Apartment Harlem Delight!,218680572,Curtiss,Manhattan,Harlem,40.80879,-73.94813,Entire home/apt,250,28,7,2019-06-02,1.02,1,183,49000,False
29016907,Queens home in quiet neighborhood Room 2,155152907,Maria,Queens,St. Albans,40.70459,-73.76271,Private room,45,2,15,2019-06-30,1.67,2,262,1350,False
29025649,"Spacious, Cozy, ENTIRE One Bedroom Apartment",57699301,Irina,Brooklyn,Sunset Park,40.63902,-74.01837,Entire home/apt,100,28,4,2019-05-31,0.59,1,219,11200,False
29027131,COOL URBAN COMFORT - ARTSY BUSHWICK,200461550,Ben And Madi,Brooklyn,Williamsburg,40.70574,-73.92809,Private room,65,2,7,2019-01-12,0.77,1,255,910,False
29027424,"Brand new apartment in Queens, NY",38153613,Farzona,Queens,Briarwood,40.71047,-73.81562,Private room,350,4,1,2018-10-07,0.11,1,90,1400,False
29027853,"Bright, spacious room with breakfast in New York",218762580,Heidrun,Manhattan,Harlem,40.8258,-73.95392,Private room,120,3,3,2019-03-26,0.36,1,295,1080,False
29028668,Beautiful Large NYC 1 Bedroom With Views,218770781,Mike,Manhattan,Morningside Heights,40.81088,-73.95677,Entire home/apt,135,2,4,2019-06-08,0.53,1,22,1080,False
29028761,#5 Quadruple private bedroom for 1-4 people,42093468,Tsotne (Tut),Bronx,Mott Haven,40.81322,-73.91696,Private room,42,5,7,2019-07-01,1.08,4,321,1470,False
29031273,Cozy Artists Apartment in Central Harlem,218793561,Dmitri,Manhattan,East Harlem,40.80771,-73.93853,Private room,66,1,21,2019-06-20,2.63,1,64,1386,False
29031435,Cozy sun-soaked bedroom in Harlem,6564232,Umar,Manhattan,Harlem,40.81723,-73.93616,Private room,80,2,3,2018-12-09,0.34,1,0,480,False
29031768,ROOM Astoria 8 min to NWR train nice Neighborhood,203231204,Marco,Queens,Astoria,40.76538,-73.91168,Private room,105,1,2,2018-12-02,0.23,1,359,210,False
29034190,The  NYC Getaway Space,9808458,Zain,Bronx,Kingsbridge,40.87072,-73.89974,Private room,65,2,0,,0.0,4,364,0,False
29034966,Modern Brooklyn Studio By The Beach,145002203,Bruno,Brooklyn,Brighton Beach,40.58001,-73.96266,Entire home/apt,80,1,51,2019-07-04,5.71,1,303,4080,False
29035162,Winter Escape in Classic Brooklyn Brownstone,125576446,Roz,Brooklyn,Prospect Heights,40.67861,-73.96999,Entire home/apt,400,32,1,2018-12-30,0.16,1,0,12800,False
29035769,Clinton Hill Sunny Room,218825786,Mariana,Brooklyn,Clinton Hill,40.68883,-73.96141,Private room,55,3,2,2019-01-05,0.31,1,0,330,False
29035989,CAMAROTE SOLO PARA MUJERES/HABITACIÓN COMPARTIDA,215778245,Jessy & Christian,Queens,Corona,40.73894,-73.86477,Shared room,40,2,10,2019-06-09,1.19,6,356,800,False
29036763,"15 minutes to Manhattan, Times square",147269347,Chad,Queens,Long Island City,40.75507,-73.91822,Private room,70,1,2,2019-07-07,2.0,1,342,140,False
29037043,CB3 BROOKLYN,96479013,Kian,Brooklyn,Bedford-Stuyvesant,40.69402,-73.94679,Private room,72,6,6,2019-05-23,0.76,3,66,2592,False
29037141,PRIVATE SINGLES CLEAN BEDROOM NY 6 TRAIN NO CURFEW,44260966,Alicia,Bronx,Soundview,40.83144,-73.86639,Private room,38,2,11,2019-04-21,1.29,3,188,836,False
29037276,Affordable 5-P Room n Private bath,216772639,Ling,Brooklyn,Borough Park,40.63376,-74.00541,Private room,45,1,3,2019-05-26,0.42,7,357,135,False
29037359,Astoria Hideaway,10732658,Rachel,Queens,Ditmars Steinway,40.76976,-73.90314,Private room,500,1,0,,0.0,1,89,0,False
29037483,Bronx Suite,218840878,Francisco,Bronx,Mott Haven,40.81017,-73.92266,Private room,79,2,2,2019-01-02,0.23,1,88,316,False
29037588,Spacious Apartment Located By Central Park,212697613,Jon,Manhattan,Upper West Side,40.78857,-73.97072,Entire home/apt,295,3,19,2019-06-18,2.16,1,77,16815,False
29038532,Cozy Nest in the heart of Williamsburg Brooklyn,182306283,Noriko,Brooklyn,Williamsburg,40.71193,-73.95122,Entire home/apt,120,2,40,2019-06-28,4.88,1,13,9600,False
29038655,"Small Cozy Room in Astoria, Queens",6586697,Yasha,Queens,Astoria,40.76696,-73.91108,Private room,55,1,4,2019-01-02,0.45,3,0,220,False
29039497,Apartment by Central Park,32987584,Maria,Manhattan,Upper West Side,40.79574,-73.96192,Private room,70,6,22,2019-05-31,2.42,1,0,9240,False
29039647,"ENJOY MANHATTAN
NEAR TO YANKE STADIUM",143052745,Ociel,Bronx,Mott Haven,40.80958,-73.91895,Private room,120,1,29,2019-06-28,3.15,4,312,3480,False
29041626,Cosy room with Queen bed,27084741,Paul,Queens,Woodside,40.74459,-73.91167,Private room,90,1,2,2019-05-18,0.77,2,173,180,False
29043928,Brooklyn Sanctuary,218883687,Parrish,Brooklyn,East Flatbush,40.63931,-73.94451,Private room,125,1,7,2019-01-01,0.76,2,364,875,False
29051174,Hidden Gem in the Upper East Side,10989161,Michele,Manhattan,Upper East Side,40.77513,-73.94977,Entire home/apt,135,1,20,2019-03-12,2.74,1,1,2700,False
29051227,1BR in a Stunning LES apt -W/D /2Bath-Top Location,335046,Orit,Manhattan,Lower East Side,40.71241,-73.98913,Private room,120,3,5,2019-01-02,0.55,3,361,1800,False
29051841,Amazing Penthouse,213781715,Anting,Brooklyn,Greenpoint,40.73079,-73.95193,Entire home/apt,350,1,1,2018-11-10,0.12,33,0,350,False
29051948,Industrial Loft Living in NYC,63952962,Drew,Bronx,Mott Haven,40.81102,-73.92778,Entire home/apt,81,4,5,2019-05-28,0.62,1,0,1620,False
29052179,Entire suite with breathtaking views of NYC,145981682,Simi,Manhattan,Theater District,40.75866,-73.98535,Entire home/apt,850,1,24,2019-06-19,3.51,3,269,20400,False
29054423,Spacious bedroom near to subway,79499558,Robertina,Queens,Jackson Heights,40.75346,-73.88397,Private room,68,4,22,2019-07-07,2.45,4,100,5984,False
29054576,New York on the Ocean,30895980,Elena,Brooklyn,Brighton Beach,40.57504,-73.95551,Entire home/apt,105,2,6,2019-06-24,0.85,2,332,1260,False
29054973,Jul Discount! Beautiful Apartment for 3 in NYC,188741104,Susan,Manhattan,Harlem,40.80872,-73.94274,Entire home/apt,200,31,25,2019-06-18,2.81,4,91,155000,False
29055747,British Room @ Columbia Uni.,171214206,Elif,Manhattan,Morningside Heights,40.80445,-73.96373,Private room,75,1,29,2019-06-23,3.33,3,8,2175,False
29056345,"Modern, Bright, & Cheerful - Free Cleaning & WiFi",155297713,Marie & Tyler,Brooklyn,Bushwick,40.70529,-73.92535,Private room,40,30,1,2018-11-22,0.13,3,54,1200,False
29056566,Pretty Williamsburg Loft,169467786,Jovenne Naldrey,Brooklyn,Williamsburg,40.71001,-73.96101,Entire home/apt,215,1,5,2019-06-26,2.21,1,165,1075,False
29057244,"Bright & Cozy Private Room—Williamsburg, Brooklyn",8185593,Diana,Brooklyn,Williamsburg,40.70951,-73.95443,Private room,80,3,1,2018-10-28,0.12,1,8,240,False
29058075,Quaint Bedroom in Forest Hills,1609077,Nadia,Queens,Forest Hills,40.7111,-73.84099,Private room,150,2,1,2019-01-07,0.16,3,365,300,False
29058512,Modern East Village Apt - Available Last Minute,447895,Adam,Manhattan,East Village,40.723,-73.97753,Entire home/apt,112,2,4,2019-04-21,0.5,1,0,896,False
29058736,Spacious Basement Bedroom in Duplex w/ yard access,142833006,Cj,Brooklyn,Bushwick,40.70631,-73.92064,Private room,42,2,2,2019-01-21,0.26,1,0,168,False
29058814,Designer Studio with Private Terrace,218978124,Jessica,Manhattan,Upper West Side,40.78127,-73.98366,Entire home/apt,80,3,10,2019-03-03,1.51,1,0,2400,False
29059214,Comfy Van,10407935,Meng,Manhattan,SoHo,40.72725,-74.00245,Entire home/apt,89,1,45,2019-06-30,4.93,8,34,4005,False
29059334,BSM.1. Shered room for 4-5 guests,215588687,Levi,Brooklyn,Prospect-Lefferts Gardens,40.66017,-73.9475,Shared room,25,2,4,2019-06-07,0.53,6,365,200,False
29059349,Your TICKET to TIMES SQUARE New York,177396569,Yanina,Manhattan,Hell's Kitchen,40.76247,-73.99254,Entire home/apt,120,5,0,,0.0,3,40,0,False
29059533,4th floor art,183707967,Dionyssios,Manhattan,Washington Heights,40.85277,-73.92916,Entire home/apt,120,2,16,2019-06-23,1.8,4,365,3840,False
29059768,Gramercy 3 Bedroom - Central to Everything! #10294,28422641,Dylan,Manhattan,Gramercy,40.73551,-73.98546,Entire home/apt,350,2,29,2019-07-05,3.27,1,65,20300,False
29059870,Hostel - Twin-sized Bed in Shared Room in Brooklyn,201813482,Nick,Brooklyn,Bushwick,40.70652,-73.91784,Shared room,25,4,14,2019-06-05,1.56,5,62,1400,False
29060392,Spacious Bedroom for 2 w/ washer/dryer + backyard,121836170,Rafael,Brooklyn,Bushwick,40.70229,-73.92223,Private room,85,1,40,2019-06-09,4.62,1,354,3400,False
29060585,Hostel - Full-sized Bed in Shared Room in Brooklyn,201813482,Nick,Brooklyn,Bushwick,40.70431,-73.91584,Shared room,25,4,17,2019-06-23,1.88,5,80,1700,False
29061500,Cozy waterfront studio in downtown Manhattan.,40544318,Daniela,Manhattan,Battery Park City,40.71138,-74.01575,Entire home/apt,200,1,9,2019-01-01,1.01,1,0,1800,False
29061711,"In the heart of Hell’s Kitchen , Time Sqare.",76114530,Neetu,Manhattan,Hell's Kitchen,40.76177,-73.99426,Entire home/apt,575,6,0,,0.0,1,83,0,False
29063276,Comfy Minimalist Room W/ Private Entrance,22123619,Antoine,Brooklyn,Crown Heights,40.675,-73.91903,Private room,48,30,2,2018-11-01,0.23,2,89,2880,False
29063413,"Large luxury 1 BR with views, greenwich village!",30782359,Tracey,Manhattan,Greenwich Village,40.73069,-73.9932,Entire home/apt,350,2,5,2019-05-19,0.59,1,0,3500,True
29063485,★ Your Cozy Home I Taxi Service I Backyard ★,219012245,Denise,Brooklyn,Canarsie,40.63655,-73.91065,Entire home/apt,78,1,10,2019-06-16,2.17,1,3,780,False
29063993,"Cosy Midtown New York Place, Ideal for 1 Person!",219016824,Xue,Manhattan,Chelsea,40.75049,-73.99809,Entire home/apt,69,1,2,2018-10-30,0.24,1,1,138,False
29072168,Amazing Room w/ Private Bathroom - Near to Subway,179387087,John,Brooklyn,Bedford-Stuyvesant,40.67941,-73.90849,Private room,55,4,11,2019-04-28,1.2,3,0,2420,False
29073059,Fun in the Financial District,31218019,Stephanie,Manhattan,Financial District,40.70538,-74.00742,Shared room,150,2,11,2019-06-18,1.33,1,270,3300,False
29073462,Chill Room in soho,116381793,Jordan,Manhattan,SoHo,40.72182,-73.99963,Private room,134,1,3,2018-12-05,0.36,1,70,402,False
29073911,Home,164538104,Javi,Queens,Maspeth,40.74079,-73.90057,Private room,42,1,1,2018-10-07,0.11,1,178,42,False
29074124,"Private bedroom close to Times Square, Manhattan",219080539,Jose,Manhattan,Hell's Kitchen,40.76108,-73.99358,Private room,100,1,15,2019-06-10,1.74,1,27,1500,False
29074233,A Cozy Beautiful  Brooklyn Overlooking Park space,49745989,Meir,Brooklyn,Crown Heights,40.67175,-73.9436,Entire home/apt,80,4,12,2019-07-04,1.86,1,29,3840,False
29075468,Modern room in Williamsburg,58658843,Maxim,Brooklyn,Williamsburg,40.71168,-73.95626,Private room,67,1,15,2019-01-13,1.65,3,0,1005,False
29075705,Convenient room in Williamsburg,58658843,Maxim,Brooklyn,Williamsburg,40.70987,-73.95818,Private room,66,1,45,2019-06-23,4.91,3,75,2970,False
29075810,COZY Single Bed @Williamsburg NY Lorimer Ltrain!,1104166,Mala,Brooklyn,Williamsburg,40.71164,-73.95173,Private room,95,2,7,2019-04-15,0.77,4,3,1330,False
29078251,"Park Avenue midtown apartment, walk to everything",1163709,Dc,Manhattan,Murray Hill,40.74836,-73.9807,Shared room,800,2,12,2019-06-27,1.4,1,220,19200,False
29078405,"MODERN 2BD WITH ROOFTOP, DOWNTOWN MANHATTAN",44129118,Anthony,Manhattan,Financial District,40.7105,-74.00845,Entire home/apt,249,20,0,,0.0,2,0,0,False
29079293,Luxury pied-à-terre in Carroll Gdns carriage hse,48806776,Amanda,Brooklyn,Carroll Gardens,40.68132,-73.99169,Entire home/apt,175,2,14,2019-05-25,2.05,1,119,4900,True
29079699,Midtown studio with balcony,8597272,Sammi,Manhattan,Hell's Kitchen,40.76479,-73.98831,Entire home/apt,200,5,2,2018-10-30,0.23,1,15,2000,False
29079912,Cozy place to stay 7 minutes from Manhattan...,210755291,Elizabete,Queens,Astoria,40.76172,-73.92098,Private room,100,3,2,2019-05-20,0.94,1,364,600,False
29080980,"Best Homestay  25 min Manhattan , Barclays Center",94214493,Dadrine,Brooklyn,East Flatbush,40.65554,-73.9184,Private room,70,7,0,,0.0,9,365,0,False
29081010,金色上房,190324721,Jun Jun,Queens,Flushing,40.75914,-73.83352,Private room,70,1,5,2019-06-04,0.82,4,5,350,False
29081056,Cozy & Large NYC Private Suite!,48954003,Bradley,Bronx,Olinville,40.88453,-73.86273,Private room,80,2,20,2019-05-03,2.2,1,188,3200,False
29081059,Doris’s Fresh House,216065402,Lee,Queens,College Point,40.79439,-73.84675,Private room,60,2,19,2019-07-01,2.11,1,331,2280,False
29081201,Entire Space -  Large Apartment - Clean 2&5 Trains,24103915,Godlove,Brooklyn,Flatbush,40.63517,-73.96221,Entire home/apt,89,1,22,2019-06-08,2.48,1,35,1958,False
29081288,"Great home stay,Manhattan Barclay Center 25minutes",94214493,Dadrine,Brooklyn,East Flatbush,40.65454,-73.91885,Private room,90,7,1,2019-06-02,0.79,9,365,630,False
29081547,Cozy renovated NYC Gateway - 7 min M/R Train (2),158407820,Omar,Queens,Woodside,40.75368,-73.90216,Private room,53,2,33,2019-06-19,3.67,5,157,3498,False
29082165,Luxurious Huge Room Same Street As The Subway!,153500245,Isabela,Brooklyn,Bedford-Stuyvesant,40.67872,-73.90967,Private room,90,1,51,2019-06-24,5.56,2,224,4590,False
29082372,MJS HOME,219167320,Murat,Queens,Queens Village,40.71059,-73.74515,Entire home/apt,60,3,25,2019-06-17,3.16,1,143,4500,False
29082508,"Entire Brooklyn apartment, safe, quiet with garden",8119708,Charlotte & Aaron,Brooklyn,Midwood,40.62795,-73.96281,Entire home/apt,125,3,6,2019-06-23,0.71,3,173,2250,False
29082734,Sublet - Queen size bedroom in Bushwick,104351616,Ben,Brooklyn,Bushwick,40.70166,-73.93062,Private room,50,5,0,,0.0,1,0,0,False
29083751,PRIME LOCATION CLEAN SOHO PRIVATE ROOM 2 BEDROOM,26860800,Jonathan,Manhattan,SoHo,40.72614,-74.00076,Private room,115,1,31,2019-06-12,3.39,1,1,3565,False
29090040,Riverside doorman and concierge,21339635,Martin,Manhattan,Upper West Side,40.77708,-73.98791,Entire home/apt,138,3,24,2019-07-03,2.69,1,1,9936,False
29093302,Cozy quiet private room,41939513,Cynthia,Manhattan,Harlem,40.79913,-73.95357,Private room,120,5,3,2018-12-09,0.38,1,0,1800,False
29094342,Near JFK air train nice spot,219262205,Tony,Queens,Jamaica,40.70094,-73.81446,Private room,60,1,37,2019-03-09,4.17,1,0,2220,False
29095078,Beautiful room in Sunset Park,10220753,Kirstie,Brooklyn,Sunset Park,40.65209,-74.01136,Private room,112,1,10,2019-05-02,1.15,2,0,1120,False
29095217,Charming Brooklyn 2 Bedroom w/Character,24738407,Matthew,Brooklyn,East Flatbush,40.63853,-73.94869,Entire home/apt,140,3,33,2019-07-02,4.01,2,116,13860,False
29095984,Upper East Side Spacious 2 BR with Balcony,24230637,Kartik,Manhattan,Upper East Side,40.77003,-73.95018,Entire home/apt,199,20,0,,0.0,1,337,0,False
29096185,Welcome to Woodside!,56177749,Zumunta,Queens,Woodside,40.74218,-73.90403,Private room,31,1,1,2018-10-14,0.11,1,0,31,False
29096295,Clinton Hill loft for your creative side.,5953382,Matthew,Brooklyn,Bedford-Stuyvesant,40.69196,-73.95969,Entire home/apt,100,3,5,2019-01-09,0.57,1,0,1500,False
29096312,Rose in Spanish Harlem 2,202587815,Willie,Manhattan,East Harlem,40.79006,-73.94969,Private room,120,2,27,2019-06-18,3.29,2,188,6480,False
29096448,Unique Penthouse,213781715,Anting,Manhattan,NoHo,40.72904,-73.99344,Entire home/apt,225,1,2,2018-12-11,0.24,33,179,450,False
29097320,Charming 1 Bedroom Apartment in Greenwich Village,11854642,James,Manhattan,West Village,40.73255,-74.00173,Entire home/apt,157,5,1,2018-11-26,0.13,1,0,785,False
29097472,Unique bohemian modern apartment,157397904,Kimbe,Brooklyn,Williamsburg,40.71705,-73.96545,Entire home/apt,275,30,2,2019-05-08,0.68,1,77,16500,False
29098862,Quite room. 15 mins to JFK & 20 mins to Manhattan,219305025,Michael,Brooklyn,Cypress Hills,40.67855,-73.86961,Private room,80,1,3,2019-01-02,0.42,1,1,240,False
29100541,"Private Room, Bath & Entry w/ Free Parking in NYC",22175061,Suket,Queens,Forest Hills,40.72096,-73.8539,Entire home/apt,99,2,44,2019-07-01,4.94,2,35,8712,False
29101869,Sunny apartment with piano + yard!,161873557,Natalia,Brooklyn,Bedford-Stuyvesant,40.69898,-73.94705,Entire home/apt,85,3,34,2019-07-01,4.36,1,42,8670,False
29101938,The Bronx Studio,219330285,Janice,Bronx,Wakefield,40.89385,-73.8448,Entire home/apt,80,3,6,2018-12-31,0.71,1,0,1440,False
29102760,Split level walk-in Masterbedroom,219333557,Rafael,Queens,East Elmhurst,40.76274,-73.86866,Private room,79,1,8,2019-06-02,1.26,7,96,632,False
29103145,"Hip, Light & Plant Filled Studio in Prime Harlem",14953075,Laura,Manhattan,Harlem,40.81562,-73.94712,Entire home/apt,150,5,3,2018-12-02,0.38,1,0,2250,False
29103275,Central park lovely cozy room,218300830,Leona,Manhattan,Upper East Side,40.77345,-73.95386,Private room,100,1,76,2019-07-03,9.58,2,281,7600,False
29103450,Beautiful cosy room in a Luxury Building,59204717,Chantou,Brooklyn,Bedford-Stuyvesant,40.69156,-73.95307,Private room,87,2,3,2019-01-02,0.35,1,0,522,True
29104053,Gem of East New York,219347424,Adonna,Brooklyn,East New York,40.66737,-73.87551,Private room,150,2,1,2018-12-14,0.14,2,354,300,False
29104593,Upper East Side Cozy Private Room,218300830,Leona,Manhattan,Upper East Side,40.77375,-73.9541,Private room,100,1,59,2019-06-29,7.31,2,257,5900,False
29104786,Amazing room for your  holidays,16965783,Luca,Manhattan,Harlem,40.82452,-73.94427,Private room,56,3,17,2019-06-22,2.63,1,228,2856,False
29105065,Private Crown Heights bedroom near 2/5 Trains,90996947,Alan,Brooklyn,Prospect-Lefferts Gardens,40.66226,-73.94855,Private room,70,2,4,2019-04-19,0.46,1,321,560,False
29105563,Charming Brooklyn 1 Bedroom Apartment w/Character,24738407,Matthew,Brooklyn,East Flatbush,40.63905,-73.95046,Entire home/apt,120,3,23,2019-07-01,2.79,2,121,8280,False
29105864,Cozy UES studio,19739986,Adriana,Manhattan,Upper East Side,40.76731,-73.95843,Entire home/apt,155,1,50,2019-06-21,5.75,1,8,7750,False
29105910,HABITACION PRIVADA PARA TI EN NYC.. PRIVATE ROOM,115734913,Nahi,Bronx,Fordham,40.85791,-73.89528,Private room,39,2,24,2019-06-22,2.73,1,211,1872,False
29106442,Cute and roomy 2br Clinton Hill hideaway,46337258,Anna,Brooklyn,Clinton Hill,40.69416,-73.96866,Entire home/apt,200,3,2,2018-12-28,0.22,1,16,1200,False
29107308,"Cozy, Sunny Bedroom near Times Square/hk",67186748,Travis,Manhattan,Hell's Kitchen,40.76129,-73.9943,Private room,250,1,4,2018-12-16,0.44,1,365,1000,False
29109909,Cozy financial district manhattan spot,219383069,Melli,Manhattan,Financial District,40.70494,-74.00964,Entire home/apt,220,1,8,2019-06-06,0.89,1,0,1760,False
29113996,Lovely double bedroom in the centre of it all,24405003,Bianca,Manhattan,Chinatown,40.7147,-73.99279,Private room,106,2,9,2019-05-25,1.12,3,117,1908,False
29117381,"Queen bed behind living room curtain, cheap, good",15872352,Sifan,Queens,Rego Park,40.73095,-73.86411,Shared room,40,1,25,2019-07-03,2.9,2,78,1000,False
29117643,Cultured NYC 2.0,165607672,Mariela,Bronx,Fordham,40.85765,-73.90351,Private room,48,2,18,2019-04-13,2.0,2,34,1728,False
29119411,Cozy Studio Alcove in the heart of East Village!!,56648414,Anique,Manhattan,East Village,40.72759,-73.98786,Entire home/apt,125,1,11,2018-12-10,1.26,1,0,1375,False
29120854,"Large apt in trendy, hipster Ridgewood/Bushwick BK",2604247,Jason,Brooklyn,Bushwick,40.70426,-73.91308,Entire home/apt,150,5,1,2018-11-12,0.13,1,0,750,False
29123516,Private Bathroom & Bedroom in Williamsburg,113411637,Joel,Brooklyn,Williamsburg,40.71954,-73.94329,Private room,68,2,5,2019-03-31,0.61,1,4,680,False
29124172,"Private room by LGA, Citifield and near Manhattan.",219465297,Irwing,Queens,Jackson Heights,40.75491,-73.88313,Private room,49,2,10,2019-04-23,1.15,1,5,980,False
29124414,Large 2 Bedroom Gem,12171344,Marta,Brooklyn,Crown Heights,40.66506,-73.95177,Entire home/apt,185,2,6,2019-06-16,0.79,2,2,2220,False
